,title,price,link
159,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6 inch(39.6cm) FHD Laptop(8GB RAM,512GB SSD,Intel UHD Graphics,Alexa,Numeric Keypad,Dual Speaker,Win 11,MSO 21,1.69 Kgs,Natural Silver) 15s-fy5003TU  ","36,990",https://amazon.in//HP-i3-1215U-Graphics-Numeric-15s-fy5003TU/dp/B0C3D81MJG/ref=sr_1_212?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-212
160,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","56,015",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_213?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-213
161,"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core EVO i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Grey/1.8 kg), S3502ZA-L701WS  ","78,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Graphics-S3502ZA-L701WS/dp/B0BGQ5895B/ref=sr_1_214?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-214
162,"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1807IN  ","55,990",https://amazon.in//MSI-i5-13420H-Windows-GeForce-B13UCX-1807IN/dp/B0CV9H7TN6/ref=sr_1_215?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-215
163,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-12450H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Creator/Gaming Laptop (16GB/512GB/6GB RTX 4050 /Win11/70WHr /Black/1.8 kg), K3605ZU-MB541WS  ","70,990",https://amazon.in//ASUS-Creator-Vivobook-i5-12450H-K3605ZU-MB541WS/dp/B0C5N4K9HB/ref=sr_1_216?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-216
164,"MSI Thin A15, Ryzen 5 7535Hs, 40Cm Fhd 144Hz Gaming Laptop(16Gb/512 Gb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 4050, Gddr6 6Gb/Cosmos Gray/1.86Kg), B7Ve-066In - AMD  ","71,990",https://amazon.in//MSI-7535Hs-Windows-Geforce-B7Ve-066In/dp/B0CV5FGDXM/ref=sr_1_217?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-217
165,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13420H 14"" (35.5cm) WUXGA OLED 400Nits Laptop (16GB/512GB SSD/Win 11/MSO/Backlit KB/FHD + IR Camera/3 Month Game Pass/1Yr ADP Free/Grey/1.46Kg), 82XD005RIN  ","69,490",https://amazon.in//Lenovo-IdeaPad-400Nits-Backlit-82XD005RIN/dp/B0CGV8WL7F/ref=sr_1_218?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-218
166,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U 15.6"" FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/Arctic Grey/1.65Kg), 82KU024JIN  ","47,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82KU024JIN/dp/B0CP2DWWFS/ref=sr_1_219?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-219
167,"Dell Inspiron 5430 13th Gen Laptop, Intel Core i5-1335U Processor/16GB/ 512GB SSD/14.0"" (35.56cm) FHD+/Backlit KB + FPR/Win 11 + MSO'2/McAfee 15 Months/Silver/Thunderbolt 4.0 ​Port/Thin & Light-1.59kg  ","65,811",https://amazon.in//Dell-Inspiron-i5-1335U-35-56Cms-Thunderbolt/dp/B0C1595WPW/ref=sr_1_220?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-220
168,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A325-45 with 39.63 cm (15.6"") HD Display, Pure Silver, 1.5 KG  ","23,999",https://amazon.in//Acer-Celeron-Processor-LPDDR4X-A325-45/dp/B0D7PYTTGH/ref=sr_1_20?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-20
169,"Dell Inspiron 3520 Laptop, Intel Core i5-1235U Processor, 16GB,512GB,15.6"" (39.62cm) FHD Display, Backlit Keyboard, Win 11 + MSO'21,15 Month McAfee, Silver, Thin & Light-1.65kg  ","50,999",https://amazon.in//Dell-Inspiron-3520-Processor-Light-1-65kg/dp/B0CJJYCYSQ/ref=sr_1_221?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-221
170,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN  ","80,490",https://amazon.in//Lenovo-IdeaPad-Built-WUXGA-IPS-83DC0042IN/dp/B0CSSPYJWK/ref=sr_1_222?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-222
171,HP Pavilion Laptop 13th Gen Intel Core i5-1340P 15.6 inch(39.6cm) FHD IPS Laptop(16GB RAM /512GB SSD/Intel Iris Xe Graphics/Win 11/MSO 2021/Backlit Keyboard/FPR/B&O/Alexa/Natural Silver) 15-eg3079TU  ,"65,845",https://amazon.in//HP-Pavilion-i5-1340P-Graphics-15-eg3079TU/dp/B0C2D3NV1S/ref=sr_1_223?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-223
172,"HP 255 G8 Laptop with AMD Athlon Silver 3050U APU/ 8GB Ram/ 256GB SSD/DOS/AMD Radeon Vega 8 Mobile Graphics/39.6 cm HD (1366 x 768), SVA, Anti-Glare WLED/Black/1 Year Onsite Warranty  ","22,399",https://amazon.in//HP-Laptop-Graphics-Anti-Glare-Warranty/dp/B0BVQJ5R2H/ref=sr_1_224?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-224
173,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU  ","28,980",https://amazon.in//HP-15-6-inch-Graphics-Speakers-fq3073TU/dp/B0C9DRCML9/ref=sr_1_225?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-225
174,"MSI Modern 15, Intel 12th Gen. i3-1215U, 40CM FHD 60Hz Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Intel UHD Graphics/Classic Black/1.7Kg), B12M-613IN  ","31,990",https://amazon.in//MSI-i3-1215U-Windows-Graphics-B12M-613IN/dp/B0C9JF29FC/ref=sr_1_226?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9._LHO3f6Uy1lD-RH2GOzyj8ASirl2R57zJ7FWmbNFJ-3CR0G-NAljc_jSEUB5prFcIn41NXCmVvp_TF2xdaHmPz9DTfofFC2XW30gGyae5RagCxMyt8K9uP-O9M8-Wi5DrV4aK4gFTTtZGDs2GGqlvNAfgHeQoclc1636fRBldnrNrduCg6A5net2--sIzm3gxRzkAQCnqCL6cHEi4Rq7wKOnVGZBEwjRRVbN17KsVKc.5l0sUmsgUZT1lkgG-bpE0QI0kZzof_Xy3IPsY1H-LiQ&dib_tag=se&keywords=laptop&qid=1724867744&sprefix=laptop%2Caps%2C271&sr=8-226
175,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (64GB RAM/1 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDQxNTIxMjYyMzA1Mjk6MTcyNDg2Nzc0ODpzcF9hdGZfbmV4dDozMDAyODYzNzAxNzU2MzI6OjA6Og&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC45X755%2Fref%3Dsr_1_225_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867748%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
176,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 16GB Ram & 256GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","41,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDQxNTIxMjYyMzA1Mjk6MTcyNDg2Nzc0ODpzcF9hdGZfbmV4dDozMDAxNTM5Mjk3MjUwMzI6OjA6Og&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDCHRPV%2Fref%3Dsr_1_226_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867748%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
177,"HP 255 G9 AMD Ryzen 5 Hexa Core AMD Ryzen5-5625U - (8 GB/512 GB SSD/DOS) G9 Business Laptop (15.6 inch, Natural Silver, 1.47 kg)  ","30,999",https://amazon.in//HP-Ryzen-Hexa-Core-Ryzen5-5625U/dp/B0CZXRNW4S/ref=sr_1_227?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-227
178,"HP Pavilion 14, 12th Gen Intel Core i5-1235U,14-inch (35.6 cm),FHD,Touchscreen,16GB DDR4, 512GB SSD, Intel Iris Xᵉ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.41 kg),dv2041TU  ","63,490",https://amazon.in//HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_228?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-228
179,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","35,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_21?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-21
180,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 16GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0030AU  ","44,999",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0030AU/dp/B0C3RCZ1P6/ref=sr_1_229?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-229
181,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","41,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=sr_1_230?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-230
182,"MSI Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin and Light Laptop (14 Inch, Urban Silver, 1.4 Kg)  ","34,490",https://amazon.in//MSI-Ryzen-Hexa-Core-7530U/dp/B0CDCM3532/ref=sr_1_231?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-231
183,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX  ","48,890",https://amazon.in//HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_232?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.M087VghR_zusioPAYHqVW9rws5tGWqG-mXErbl4y5gArbYOpekOxScDgb1I19AN330KD7VqkFUruwU7hwCHA7-Ijlx88309l4Nh02fyRMd_EwBHRhQfxWOCkLdCfbyFxNp98YAO3wZBGQE1baIboEnY9hKy9Y3zXoRuSbyWppo5VoMxxO9r0uDcGe5wzijOOa_Gok-pmHvdaE3kmz_gz936TsNmRuMZ59PrdVeO66hY.draslakyfaivcFVB9oL-ah1RsVnfxnOQZdYgjdnqiRY&dib_tag=se&keywords=laptop&qid=1724867748&sprefix=laptop%2Caps%2C271&sr=8-232
